DHSID,DHSCLUST,All_Population_Count_2010,All_Population_Count_2015,All_Population_Density_2010,All_Population_Density_2015,Aridity,BUILT_Population_2014,Drought_Episodes,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Global_Human_Footprint,Growing_Season_Length,ITN_Coverage_2010,ITN_Coverage_2015,Malaria_2010,Malaria_2015,Nightlights_Composite,Potential_Evapotranspiration,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_2010,Rainfall_2015,Travel_Times
RW201400000092,92,12648.99414,14266.10645,1006.5749710000001,1135.26068,8893.375,0.068515906,-9999.0,3908.0,3881.0,49.875,14.0,-9999.0,-9999.0,-9999.0,-9999.0,0.028817827,1470.4375,9644.731248,6160.158511,10295.18802,1526.0,1364.0,121.75
RW201400000093,93,75026.21875,84617.95313,238.8158715,269.3473103,5395.720547999999,0.004346668,-9999.0,3620.1,3498.6,35.04109589,11.0,0.400320412,0.702701527,0.100237514,0.041675572,0.07523503599999999,1632.3945210000002,36145.42187,24599.648540000002,29585.927089999997,966.5,803.3,206.01095890000002
RW201400000094,94,122029.1875,137630.0156,388.4309678,438.089946,8780.688172,0.010532706000000001,-9999.0,2288.818182,2254.181818,29.21885522,13.0,0.42206243,0.739434617,0.046549059000000004,0.048567589,0.166782325,1497.44086,15175.883240000001,13938.218669999998,4004.999467,1287.083333,1257.916667,125.13978490000001
RW201400000095,95,122534.4453,138199.875,390.0392534,439.9038648,8027.6730769999995,0.00599381,-9999.0,3687.833333,3554.333333,28.84573003,12.0,0.44002285799999996,0.757814139,0.047066665,0.061677280999999994,0.009510909,1521.2417580000001,40852.97855,24065.67658,33233.52585,1219.3,1097.5,161.69780219999998
RW201400000096,96,185472.4688,209184.2188,590.3772042999999,665.8540488,9269.064690000001,0.009519425,-9999.0,3791.0,3786.777778,39.19137466,13.0,0.390275474,0.69131821,0.048535994000000006,0.054169749,0.007441758000000001,1440.269542,42039.60826,11274.34426,27731.47512,1411.0,1216.555556,231.5983827
RW201400000097,97,228863.0,258122.0313,728.4935548,821.6279440000001,11441.67857,0.043518729000000006,-9999.0,3753.9,3753.9,38.18681319,13.0,0.34843354600000004,0.64039904,0.045594105999999995,0.04924806,0.033000455,1317.576923,18234.77092,10413.2758,25330.37398,1564.3,1355.6,203.0027473
RW201400000098,98,138578.6875,156295.2969,441.1096625,497.5033817,5636.693767,0.004517267,-9999.0,3788.5,3652.3,31.96205962,11.0,0.47733059200000005,0.81351443,0.06552213,0.052136918,0.078798016,1581.802168,35228.643560000004,21661.140219999997,9720.773942,1081.5,855.9166667000002,165.4769648
RW201400000099,99,190375.75,214714.375,15149.620830000002,17086.427069999998,6258.933333,0.709159056,-9999.0,2513.0,2598.0,45.53333333,11.0,0.27790529399999997,0.542872233,0.0162501,0.024982985,11.28147759,1597.4,40988.1734,57571.11255,29285.71792,1097.0,870.0,6.1333333329999995
RW201400000100,100,7929.696776999999,8943.469727,631.0252196,711.6987077,7115.666667,0.10988914,-9999.0,100.0,105.0,31.6,13.0,0.40562477,0.7160085979999999,0.046128012,0.050202999000000005,3.305942468,1607.933333,18401.24524,17035.45452,1039.543856,1158.0,1108.0,86.4
RW201400000101,101,132285.2656,152480.4063,421.0770784,485.36020769999993,6905.3035230000005,0.0036228009999999997,1.4444444440000002,3835.333333,3808.666667,34.22162162,11.0,0.408506779,0.725752395,0.14691604,0.173866208,0.002490498,1604.669377,225.6512975,54961.8584,17213.32144,1257.111111,1098.777778,525.5311653
RW201400000102,102,163616.0,184533.5,520.8059034,587.3883738,8374.38172,0.010353992,1.0,3469.6,3426.5,32.35483871,11.0,0.451723804,0.7767804079999999,0.050129235,0.048118434,0.08419060199999999,1476.05914,31278.35395,23456.34175,42352.18935,1305.083333,1190.583333,166.8252688
RW201400000103,103,181639.7188,204861.5,578.1771822000001,652.0944075,7408.002717,0.004996502,-9999.0,3626.6,3601.2,36.02445652,12.0,0.418468791,0.7386439570000001,0.038785644,0.049791829,0.014840468999999998,1554.434783,37165.03736,33979.702410000005,39240.48702,1161.727273,964.0,169.75
RW201400000104,104,108163.8594,121992.0938,344.2962577,388.31289489999995,9171.844262,0.004378815,-9999.0,3685.2,3648.3,31.78142077,13.0,0.442688876,0.761979119,0.044668270999999996,0.054361295,0.007149106999999999,1447.308743,35977.117289999995,17220.83585,21737.82466,1310.272727,1203.909091,317.8224044
RW201400000105,105,222638.7656,251102.0469,708.6812014,799.2826397000001,7954.880109000001,0.023458555,1.0,3422.6,3369.6,32.91553134,11.0,0.442559196,0.763423016,0.058620810999999995,0.049029685999999996,0.35207376799999995,1493.6239779999999,24473.8651,29043.821310000003,39496.89378,1308.9,1177.7,150.20980930000002
RW201400000106,106,118860.625,135330.6563,378.3451202,430.77085800000003,6706.030220000001,0.002799851,-9999.0,3841.75,3849.166667,31.84022039,12.0,0.41815715,0.737808317,0.086839885,0.15272153900000002,0.002734511,1608.752747,1531.435004,57311.47727,5627.692174,1167.3,997.5,232.88736260000002
RW201400000107,107,35621.61328,40175.66406,2834.677917,3197.077764,5851.857143,0.5679518379999999,-9999.0,2512.0,2552.0,59.0,11.0,0.434295827,0.756073399,0.023651619,0.031270675,7.198056977,1613.5,46486.76153,61364.092000000004,25012.49294,1091.0,860.0,19.14285714
RW201400000108,108,122055.6875,137659.9219,388.51532000000003,438.1851407,6532.233061999999,0.004000748,-9999.0,3779.7,3728.5,30.63143631,12.0,0.4211705,0.7445872020000001,0.040173188,0.061911747,0.002505392,1607.940379,24048.75904,45998.07034,24978.3684,1092.7,878.5,209.0813008
RW201400000109,109,335481.0625,378370.6875,1067.869388,1204.391305,9544.669399,0.057046618,-9999.0,3238.4,3189.8,34.81137725,14.0,0.308266422,0.6038328239999999,0.036157262,0.060312476,0.20032667699999998,1457.8442619999998,9963.847001,8658.028554999999,5954.515818,1338.333333,1162.111111,159.50819669999998
RW201400000110,110,129751.3906,146339.4844,413.0115037,465.81304620000003,5529.908108,0.008227704,-9999.0,3879.6,3876.3,28.65675676,11.0,0.376020353,0.670393672,0.091702785,0.046516023,0.008544503,1641.221622,17751.0547,32530.12213,34707.506460000004,1028.6,893.1,174.1567568
RW201400000111,111,113643.3828,128172.1406,9043.453061,10199.61487,5918.25,0.811227083,-9999.0,2513.0,2598.0,58.0,11.0,0.291371082,0.561258674,0.018759467,0.030347882000000003,15.19310881,1618.5,42352.84689,61638.23529,26187.13405,1097.0,870.0,8.4375
RW201400000112,112,137244.8125,154790.9063,436.86380650000007,492.71475769999995,6437.049046,0.008658911,-9999.0,3865.8,3716.5,35.03551913,11.0,0.39352924799999994,0.6955156929999999,0.050899927000000005,0.039849775,0.008567791,1551.446866,38688.95409,55479.51075,40843.5709,1142.333333,980.5833332999998,112.69945359999998
RW201400000113,113,159406.0625,182506.125,507.4052561000001,580.9350387999999,8293.587601000001,0.0033791959999999997,1.0,3452.3,3403.0,32.35040431,11.0,0.425613099,0.7380121890000001,0.091508193,0.061787102999999996,0.000643027,1511.830189,1636.753645,16885.34712,57738.43774,1357.0,1289.8,176.7115903
RW201400000114,114,130880.3281,147612.75,10415.125590000001,11746.64941,6320.428571,0.48160199299999995,-9999.0,3579.0,3694.0,52.07142857,11.0,0.254722844,0.507291905,0.017567232,0.025740204,8.552962481,1597.785714,42058.08669,56317.489879999994,31247.126860000004,1161.0,917.0,7.928571429
RW201400000115,115,192448.2813,217051.875,612.5819052,690.8975763,11242.43902,0.029306976000000002,-9999.0,4076.0,4058.777778,36.05121294,13.0,0.36174001299999997,0.655511739,0.040344205,0.044595286,0.013787923,1323.238482,24691.95312,16047.43059,28843.63147,1537.1,1334.4,201.43089430000003
RW201400000116,116,96584.71875,108932.6094,307.43870830000003,346.743265,12102.78415,0.008937728,-9999.0,4104.3,4058.6,32.07084469,14.0,0.37126512799999994,0.677782518,0.033077411,0.046145212000000005,0.001356577,1286.415301,26697.52589,1555.295182,16585.714809999998,1468.888889,1268.888889,310.8142077
RW201400000117,117,128268.0625,144666.5156,408.2899238,460.48782120000004,10172.94865,0.009426112,-9999.0,3486.166667,3437.5,24.45915493,13.0,0.45033147799999995,0.782449746,0.040437507000000004,0.04163897,0.065947162,1430.27027,13938.314540000001,2851.432089,7590.372561,1450.333333,1532.5,358.8243243
RW201400000118,118,204675.3125,230842.0625,651.5017543,734.7931063999999,7807.293011,0.014035242,-9999.0,3552.1,3509.0,29.97837838,12.0,0.42880440700000005,0.74779989,0.043932702000000004,0.061521155,0.21684678300000002,1522.513441,28138.523660000003,30381.61183,31937.481910000002,1172.8,1017.0,140.91666669999998
RW201400000119,119,119563.0859,134848.6406,380.5811226,429.2365544,5597.070845,0.005843776,-9999.0,3903.0,3855.8,30.76566757,11.0,0.37631734,0.670265229,0.09090709699999999,0.045460033,0.008513737,1632.7057220000002,20059.597869999998,33681.60893,35712.91572,1048.75,901.1666667000002,150.3169399
RW201400000120,120,143573.9688,161929.2188,457.0101367,515.4367121,6522.540540999999,0.011748458,-9999.0,3913.8,3767.5,36.08894879,11.0,0.391610423,0.693235985,0.050873665,0.040340753,0.008614545,1546.589189,36851.61788,55797.29972,42662.65716,1142.333333,980.5833332999998,114.5459459
RW201400000121,121,194245.3438,219078.6719,15457.553319999999,17433.72678,6296.8,0.69131279,-9999.0,2513.0,2598.0,50.93333333,11.0,0.27790529399999997,0.542872233,0.0162501,0.024982985,16.09112238,1596.466667,41965.09248,57303.411239999994,30215.670589999998,1097.0,870.0,3.4666666669999997
RW201400000122,122,123188.9219,138938.0313,392.1225171,442.2534893,6161.517808,0.025794953,-9999.0,4008.9,3872.7,39.77260274,11.0,0.383870294,0.681015376,0.07212110099999999,0.039830135,0.008258202,1563.19726,28432.38446,41399.05624,40497.43413,1127.636364,961.1818182,127.55068490000002
RW201400000123,123,14217.69434,16035.3584,1131.408167,1276.053277,7497.25,0.035135118,1.0,3567.0,3459.0,33.9375,11.0,0.423444748,0.7365524809999999,0.068794124,0.056614965,0.150780744,1528.3125,18795.07285,35486.164430000004,38776.787469999996,1282.0,1129.0,172.5625
RW201400000124,124,135895.6719,153269.2813,432.5693586,487.8712749,6359.089918,0.007633738,-9999.0,3884.888889,3737.5555560000003,34.17486339,11.0,0.396317893,0.6991448720000001,0.050486355999999996,0.038763927999999996,0.008591104,1548.891008,40361.97389,52526.86972,39421.21179,1122.2,959.7,109.22343319999999
RW201400000125,125,72551.64063,82293.48438,230.93904469999998,261.94829649999997,5602.735537,0.002312835,-9999.0,3835.6,3703.3,30.11019284,10.0,0.470584135,0.7867524929999999,0.09483548300000001,0.083578788,0.0,1572.61708,4417.917343,46899.3507,26334.187,1117.0,919.4,476.53719010000003
RW201400000126,126,135093.0156,152614.3125,430.01442419999995,485.7864444,15046.857919999999,0.04635058400000001,-9999.0,3942.111111,3978.111111,35.53005464,14.0,-9999.0,-9999.0,-9999.0,-9999.0,0.015153976999999999,1195.601093,4823.585846,0.0,23605.081159999998,1839.5,1586.75,407.715847
RW201400000127,127,161350.875,182473.8594,513.5957866,580.8323342,8096.210959,0.0028432229999999998,-9999.0,3459.416667,3486.5,35.43561644,13.0,-9999.0,-9999.0,-9999.0,-9999.0,0.005266778000000001,1446.7917810000001,7164.26167,17975.11646,5264.525645000001,1354.4,1118.4,292.8575342
RW201400000128,128,15677.63574,17681.94531,1247.5866119999998,1407.0845,8622.333333,0.070333799,-9999.0,3926.0,3878.0,44.13333333,13.0,-9999.0,-9999.0,-9999.0,-9999.0,0.490496349,1503.2,14319.06805,10606.47481,11537.04948,1476.0,1279.0,91.2
RW201400000129,129,153325.875,172927.8438,488.0514182,550.4464227999999,7049.054945,0.006865415,-9999.0,3597.1,3597.3,26.64285714,12.0,0.430849663,0.756247805,0.046642653,0.076682338,0.152744607,1580.5714289999999,17217.50929,42141.89906,20559.712190000002,1112.9,930.7,290.2445055
RW201400000130,130,160425.8438,181867.375,510.65132080000006,578.9018344,7878.277929000001,0.0052094459999999995,1.0,3411.833333,3371.666667,31.82016349,11.0,0.41811511,0.728031475,0.080062492,0.052088277999999995,0.001051166,1527.4768390000002,6486.261353,23223.105480000002,51411.101839999996,1320.666667,1255.0,167.6566757
RW201400000131,131,21985.04297,24795.72461,1749.514131,1973.1810699999999,5690.0,0.16959805100000003,-9999.0,3296.0,3231.0,43.0,11.0,0.367568904,0.666047274,0.02600456,0.037080552,3.501473745,1622.214286,43313.57393,57890.77825,19219.64209,1076.0,853.0,24.42857143
RW201400000132,132,186865.4375,210755.2813,594.8111614000001,670.8548959999999,7695.782967,0.010088775,-9999.0,3553.5454549999995,3529.181818,34.88219178,12.0,0.41921093600000003,0.737367978,0.039655852000000005,0.050299585,0.054241349,1539.958791,40774.55148,27876.90667,43407.7098,1196.75,1011.75,190.20329669999998
RW201400000133,133,208505.2813,235161.6719,663.6929236000001,748.5428502000001,8349.125683,0.004234402,-9999.0,3513.5555560000003,3462.4444439999997,39.06557377,13.0,0.349885489,0.644062823,0.049386208,0.047933900999999994,0.014918703,1471.759563,16887.73376,19124.84228,2492.016658,1379.3,1140.4,187.0901639
RW201400000134,134,106135.8828,119704.8438,8446.025194,9525.808801000001,5924.142857,0.818286636,-9999.0,2513.0,2598.0,56.28571429,11.0,0.291371082,0.561258674,0.018759467,0.030347882000000003,13.3878298,1616.785714,42051.09252,61859.0687,25748.078419999998,1097.0,870.0,8.642857142999999
RW201400000135,135,197008.3125,222194.875,627.0969352999999,707.2682537000001,8108.875,0.007572363,-9999.0,3893.5,3865.9,36.69021739,13.0,0.365242015,0.663327077,0.050088022999999995,0.047260612,0.027017295,1474.434783,17176.79405,31226.1027,14891.302419999998,1332.333333,1083.222222,163.8478261
RW201400000136,136,92489.36719,104313.6875,294.4027994,332.04078,7916.730458,0.00100424,-9999.0,834.5,813.5,31.76973684,14.0,0.36420072,0.676168703,0.034459917,0.044916467,0.002051886,1559.299191,15777.396869999999,11320.73759,0.0,1274.3,1122.7,149.8733154
RW201400000137,137,304548.6875,343483.75,969.4085805999999,1093.342734,8899.412568000002,0.044613267000000005,-9999.0,3837.0,3828.4545450000005,42.97002725,13.0,0.332925374,0.619374463,0.053850599000000006,0.053325024000000006,0.17526226399999997,1496.387978,18138.159480000002,13613.016569999998,9368.635925,1481.8,1286.5,122.41803279999999
RW201400000138,138,24133.36719,27218.70313,1920.472341,2165.995574,8287.133333,0.133020546,-9999.0,1907.0,1931.0,42.4,14.0,0.260721876,0.534212925,0.01880325,0.037936736,0.41691703799999996,1536.8,4613.223388,12901.84725,3133.70246,1197.0,1028.0,123.06666670000001
RW201400000139,139,202374.4375,228247.0469,644.1778417,726.5329152,8303.685792,0.004594808,-9999.0,3615.9,3582.3,39.229508200000005,13.0,0.352665985,0.6468482210000001,0.049454372999999996,0.048050916,0.019573304,1462.147541,15650.701340000001,22489.82669,6132.145751,1361.9,1105.0,198.35519130000003
RW201400000140,140,116383.2344,131262.2656,370.459341,417.8207682,11657.02941,0.00349988,1.0,3984.0,4023.0,31.27272727,13.0,-9999.0,-9999.0,-9999.0,-9999.0,0.026834402,1308.090909,25082.05524,5116.255183,34241.96643,1549.8,1464.9,419.8128342
RW201400000141,141,250915.8438,283007.0,798.6899367999999,900.8392596000001,11217.79564,0.155226741,-9999.0,3811.333333,3782.777778,33.67934783,14.0,0.298871797,0.592759635,0.039076265,0.064429522,0.04645632400000001,1368.217984,9193.319084,12502.15637,13239.75919,1450.2,1272.4,226.3896458
RW201400000142,142,125068.4063,141072.8438,398.1051017,449.0488085,6850.487805,0.003193135,-9999.0,3701.6,3718.5,29.5951087,12.0,0.425152674,0.747371797,0.054657038,0.103157267,0.007817888,1597.631436,8817.029603,49818.67338,12500.55423,1127.1,951.5,214.4742547
RW201400000143,143,167891.2813,194124.1406,534.4145464,617.916331,7255.104109999999,0.013011635,1.0,3643.1,3598.5,36.24863388,11.0,0.363172292,0.656363067,0.163854678,0.10662272,0.000220836,1579.775342,2000.5912449999998,38406.847989999995,38458.330219999996,1290.666667,1215.75,186.1065574
RW201400000144,144,167443.9375,188850.8281,532.9906069,601.130856,8084.024064,0.011862818999999998,-9999.0,3915.583333,3865.583333,40.77005348,13.0,0.385467049,0.6902943140000001,0.048133135,0.050730867,0.005810339,1547.352941,41821.15549,25715.3453,27846.75243,1362.416667,1162.166667,165.0909091
RW201400000145,145,92993.46875,104882.2344,296.0074045,333.8505209,5565.030054999999,0.005676704,-9999.0,3451.888889,3266.777778,29.68579235,11.0,0.45130325200000004,0.779641013,0.06461952900000001,0.081675291,0.005284321999999999,1607.538251,27298.13139,46629.68855,0.0,1080.916667,835.5,177.3770492
RW201400000146,146,8219.166016,9269.947266,654.0604498,737.6789647999999,5696.0,0.023941612,-9999.0,3989.0,3709.0,45.14285714,11.0,0.45655845700000003,0.7870207920000001,0.042520493,0.050264038,0.531783663,1609.642857,45503.54336,52471.11671,18231.70145,1083.0,872.0,31.07142857
RW201400000147,147,150307.4375,169523.5313,478.44343319999996,539.6101595,5657.403270000001,0.005284395,-9999.0,3659.4,3520.6,33.04359673,11.0,0.465076316,0.794981218,0.062793099,0.047064584000000007,0.165786618,1580.4114439999998,36556.29264,22899.877330000003,14712.481819999999,1046.7,847.4,98.46594005
RW201400000148,148,274897.9063,310042.25,875.0272127000001,986.8951331000001,8981.494536,0.023588066,-9999.0,3922.3,3896.4,40.74246575,13.0,0.338276455,0.626754143,0.05292233,0.05297754,0.137124453,1494.240437,21988.57985,14621.30233,11877.78419,1485.1,1282.6,140.72404369999998
RW201400000149,149,172010.8438,194442.6875,547.5275211000001,618.9302972999999,7113.284553,0.016977139,-9999.0,4238.083333,4230.833333,38.0,11.0,0.34624133700000004,0.631599657,0.066749908,0.041476376,0.038244475,1470.306233,8228.094262,40506.96175,18866.0909,1251.363636,1043.909091,365.3143631
RW201400000150,150,12140.16895,13692.23145,966.0839492,1089.593159,8751.866667,0.081569176,-9999.0,3497.0,3465.0,29.875,12.0,0.44996152899999997,0.773680702,0.052259337,0.05253059,1.8317293069999998,1445.733333,35613.562060000004,20070.85019,46525.18163,1360.0,1259.0,188.1333333
RW201400000151,151,169267.375,190917.1094,538.7947887,607.7080336,9738.144809000001,0.015873511,-9999.0,2981.222222,2947.555556,25.95470383,13.0,0.43931318799999997,0.775359128,0.042350769,0.043336809000000004,0.053939539,1466.0109289999998,8943.287902,6002.607307,2743.242034,1388.5,1462.7,192.2185792
RW201400000152,152,218941.7813,246932.4219,696.9133349,786.0103111000001,7567.665753,0.023515262000000002,-9999.0,4024.5,3993.5,35.09863014,11.0,0.376012643,0.672789565,0.052178364000000005,0.04125027,0.066851267,1472.594521,19575.4112,42327.63387,28102.79991,1305.0,1070.25,88.38630137
RW201400000153,153,13694.83789,15445.65625,1089.800573,1229.126271,11283.26667,0.11507433199999999,-9999.0,3370.0,3399.0,43.6,13.0,-9999.0,-9999.0,-9999.0,-9999.0,0.210553233,1324.2,13866.951819999998,6095.782545,25769.31312,1581.0,1348.0,114.2
RW201400000154,154,121436.0,136961.0,386.5427934,435.9604032,11579.87945,0.007676252,-9999.0,3843.2,3805.9,34.85753425,14.0,0.371790399,0.678069134,0.037760166,0.051263814000000005,0.003820601,1321.410959,25668.83169,3193.8902510000003,12699.1753,1437.25,1237.416667,291.1534247
RW201400000155,155,93888.25,105891.4063,298.85558169999996,337.0628149,6011.627397,0.039469449,-9999.0,3594.0,3545.4,25.04087193,11.0,0.409598345,0.7276451859999999,0.05833519400000001,0.110154969,0.037419678,1615.731507,17995.936380000003,63705.0091,15368.1208,1065.7,805.8,153.41095890000003
RW201400000156,156,162435.8594,186021.0781,517.0493991999999,592.1234820000001,9240.508152,0.015723049,1.0,3963.777778,3879.222222,30.64673913,13.0,0.377344513,0.823242445,0.087288874,0.086669334,0.006473125,1533.682065,372.31739480000005,11623.27751,19982.13593,1282.1,1456.9,172.03804350000001
RW201400000157,157,234367.9531,264330.75,746.0163647999999,841.3909095,8405.956522,0.007367616,-9999.0,3438.9090909999995,3398.181818,39.60054348,13.0,0.342882776,0.633861746,0.052650893,0.051392794000000006,0.018494493,1495.103261,17847.29523,14371.9589,0.0,1404.3,1184.1,142.4592391
RW201400000158,158,173622.6563,195819.4688,552.6580797,623.3127283,7785.836512000001,0.008055931,-9999.0,3608.75,3572.416667,30.89945652,12.0,0.431675321,0.750886756,0.04988902,0.073499407,0.176896075,1521.117166,25085.83009,34504.03343,29206.05162,1165.083333,1021.916667,111.4468665
RW201400000159,159,163228.5156,186009.75,519.5725022,592.0874235,7153.424658,0.008343479,-9999.0,4210.888889,4245.333333,35.20491803,11.0,0.34624133700000004,0.631599657,0.066749908,0.041476376,0.0066766790000000005,1466.073973,3747.2781729999997,36789.431189999996,14269.76164,1240.6,1029.1,434.6328767
RW201400000160,160,28554.50586,32205.06055,90.8918151,102.5118916,5358.4864130000005,0.007760953,-9999.0,3376.0,3446.8,38.64673913,12.0,0.374368714,0.667901674,0.147936312,0.064054569,0.010316234,1652.652174,14400.235359999999,17018.5771,31213.26055,948.2,849.1,224.388587
RW201400000161,161,102689.9531,115818.375,326.8722728,368.6613376,8062.6775959999995,0.001274491,-9999.0,1034.0,1022.5,32.46470588,14.0,0.35564745,0.6660773329999999,0.033910339,0.045965438,0.002051886,1549.248634,15209.229769999998,9925.649335,107.4806916,1283.222222,1125.222222,151.0136612
RW201400000162,162,168904.0,190497.5625,537.6381302,606.3725744,8242.425068,0.012902522,-9999.0,3691.3,3638.3,40.29508197,13.0,0.400838278,0.705970503,0.047652985,0.055307031,0.027688567,1520.237057,49036.87206,13595.986630000001,32726.589060000002,1336.818182,1162.818182,140.2125341
RW201400000163,163,151460.9063,170824.4531,482.11503849999997,543.7511222,6503.653951,0.007617008000000001,-9999.0,3851.583333,3683.583333,36.95095368,11.0,0.393801284,0.6972145259999999,0.045401599,0.04140104,0.025745145,1567.305177,39256.561689999995,61656.438729999994,40847.27973,1147.166667,968.25,84.52588556
RW201400000164,164,115049.8984,132191.1406,366.21520069999997,420.7774692,11144.09341,0.003707205,1.0,3981.9,3939.1,33.0989011,11.0,0.450269121,0.773579589,0.08371053099999999,0.07181639,0.0006705910000000001,1382.81044,1889.292973,5030.36409,63996.06739,1617.333333,1548.083333,394.58516480000003
RW201400000165,165,140050.75,157955.5625,445.7953829,502.7881712,5742.693767,0.013712746000000001,-9999.0,3854.4,3655.6,36.55555556,11.0,0.456883685,0.786691881,0.047691852,0.05366172599999999,0.17708097,1593.222222,40228.44914,46624.70893,11861.139940000001,1078.4,867.3,140.2276423
RW201400000166,166,137964.1094,155602.1563,439.1533996,495.2970466,5637.904632,0.002688909,-9999.0,3467.5555560000003,3332.111111,30.33242507,11.0,0.45687312799999996,0.7826644309999999,0.065002933,0.041139115,0.088899053,1580.089918,36632.36221,23272.120430000003,23553.7549,1015.333333,818.1111111,95.14713896
RW201400000167,167,146268.4688,164968.1875,465.5869966,525.1100499,10205.54098,0.011188658999999998,-9999.0,3420.0,3381.0,25.59347181,13.0,0.445729239,0.7819898829999999,0.039711632999999996,0.041062432,0.060694171,1440.562842,12931.91358,2567.358428,3198.886866,1437.1,1508.8,234.420765
RW201400000168,168,149281.4375,168366.3438,11879.43934,13398.16793,6074.928571,0.665392399,-9999.0,2513.0,2598.0,59.92857143,11.0,0.254722844,0.507291905,0.017567232,0.025740204,16.86997512,1620.0,43373.1762,57456.02187999999,31086.583889999998,1084.0,872.0,4.5
RW201400000169,169,147410.5938,166256.3125,469.2224933,529.2102791,7419.6422760000005,0.009610618000000001,-9999.0,3563.0,3484.5555560000003,31.91847826,13.0,0.40055602100000004,0.7151364720000001,0.038611232999999995,0.043388009000000005,0.01173498,1560.780488,40123.87437,41541.11977,34909.84083,1223.3,1018.4,207.39566399999998
RW201400000170,170,2254.5239260000003,2542.75415,179.4093136,202.345946,5435.933333,0.042393679000000004,-9999.0,3261.0,3005.0,27.93333333,11.0,0.435166824,0.758585397,0.083340362,0.118451566,0.010889428,1624.866667,18153.04214,55123.885160000005,7845.582495000001,1031.0,784.0,146.2
RW201400000171,171,300163.6875,345223.4688,955.450692,1098.880431,9539.784741,0.094249496,1.0,2747.181818,2700.727273,36.3495935,14.0,0.342744124,0.784150896,0.088568963,0.066035077,0.5885455470000001,1492.46594,2692.9707789999998,15651.296919999999,0.0,1400.2,1480.2,130.640327
RW201400000172,172,100933.1406,113836.9453,321.280165,362.354251,5382.762943,0.009607540999999999,-9999.0,3572.0,3598.2,30.79619565,12.0,0.376397991,0.67087579,0.100138942,0.049856925,0.011694166,1652.891008,16593.574959999998,27021.821439999996,38126.55622,965.4166667000002,851.75,192.2833787
RW201400000173,173,7037.350586,7937.041992,560.0145660000001,631.6097333,5931.571429,0.1641754,-9999.0,3428.0,3397.0,42.92857143,11.0,0.415836675,0.730057735,0.03370101,0.040689848,0.8550510090000001,1630.0,48662.79752,62189.947779999995,32733.865869999998,1127.0,935.0,47.78571429
RW201400000174,174,109678.4531,123700.3047,349.11735919999995,393.75029910000006,8957.947945,0.006477526999999999,-9999.0,3662.9,3590.8,31.99453552,12.0,0.4520769,0.776428615,0.044649013,0.054980035,0.09097147,1442.767123,39213.52523,20916.560719999998,40280.138439999995,1310.7,1213.2,363.2273973
RW201400000175,175,14222.43066,16040.7002,1131.785071,1276.478364,5623.625,0.046106164000000005,-9999.0,3779.0,3682.0,28.5,11.0,0.472664917,0.80528049,0.060642604,0.051724009,1.207519531,1591.0,41644.87305,28938.728939999997,10725.77368,1051.0,856.0,71.125
RW201400000176,176,213767.875,241097.0625,680.4442796,767.4357852,11913.788620000001,0.042127047,-9999.0,3779.7272729999995,3781.181818,36.17663043,13.0,-9999.0,-9999.0,-9999.0,-9999.0,0.032800541,1295.634146,19612.20232,12023.44743,27304.8864,1549.4,1356.3,219.4444444
RW201400000177,177,152947.5625,172501.1563,486.84721210000004,549.0882343,7369.695890000001,0.008376764,-9999.0,3795.4,3637.8,34.24931507,11.0,0.38963163,0.6943199459999999,0.0430594,0.04203159,0.019361068000000002,1511.145205,32814.19859,52231.68175,35780.96694,1232.8,1034.0,122.4164384
RW201400000178,178,123371.5547,139144.0156,392.70385530000004,442.9091577,5727.02459,0.002411298,-9999.0,3913.2,3713.6,32.13661202,10.0,0.496146046,0.84210751,0.06492986,0.048681783,0.028757987000000002,1559.2158470000002,30937.97622,19885.93504,14539.39231,1120.6,868.8,173.8306011
RW201400000179,179,170819.7344,192658.2188,543.7361021,613.2501570000001,7594.223433,0.007800926,-9999.0,3599.666667,3599.111111,30.26430518,12.0,0.432726669,0.7540656809999999,0.050388813,0.07822700099999999,0.19465857600000003,1536.866485,20921.98462,38402.42847,25042.27655,1152.7,999.9,140.0163488
RW201400000180,180,12714.68164,14340.19141,1011.802216,1141.156174,10466.53333,0.048812145999999994,-9999.0,4333.0,4385.0,40.0,13.0,-9999.0,-9999.0,-9999.0,-9999.0,0.041673331,1347.6,29440.09482,13205.854370000001,28705.15214,1492.0,1284.0,98.66666667
RW201400000181,181,103265.4063,118513.8438,328.7039973,377.2412813,9597.956873000001,0.000838416,1.0,4323.3,4335.4,25.86253369,12.0,0.455785835,0.79714228,0.080496027,0.081960935,0.000607509,1493.447439,990.8696423,2731.2119350000003,21976.79471,1473.2,1553.4,514.115903
RW201400000182,182,142248.4063,160434.1875,452.79074019999996,510.6778796,7594.97832,0.009330963000000001,-9999.0,3785.777778,3767.888889,35.75880759,12.0,0.44215077799999997,0.766018905,0.059070677,0.07747146099999999,0.10585702599999999,1545.2710029999998,18483.90539,41973.913389999994,23985.6217,1246.777778,1115.666667,189.27371269999998
